	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	int_term_x_neg_one	neg.log.p.adj	is.sig	int_term_abs	int.direction
41	grsp-3	3.43868603242288	4.04515152709492	1.31812428294107	10.4959683234148	0.005258107216798	0.009685844155767	-4.04515152709492	2.01386252298666	TRUE	4.04515152709492	negative
42	trf-1	14.7892679488001	3.99264447151747	0.931497911674755	23.2041170688393	9.14723843677124E-06	3.37986988202024E-05	-3.99264447151747	4.47110001883724	TRUE	3.99264447151747	negative
43	abhd-11.1	77.9091391803314	3.98654224367444	0.72034234399007	31.5176075687814	1.43231478537113E-07	7.88141147058277E-07	-3.98654224367444	6.10339599837439	TRUE	3.98654224367444	negative
44	F40H3.2	69.9996148652583	3.95608266571151	0.659961382711751	35.9091330111102	1.59378906085701E-08	1.05152761944897E-07	-3.95608266571151	6.97817931563886	TRUE	3.95608266571151	negative
46	srp-2	30.417335014603	3.94317091234885	0.611653530038031	42.5447017256638	5.77477946100777E-10	4.98278311591226E-09	-3.94317091234885	8.3025280158216	TRUE	3.94317091234885	negative
47	dyf-17	23.1362903058098	3.88408664424469	0.549305394582375	116.305981269053	5.55235289696969E-26	3.91148650136523E-24	-3.88408664424469	23.4076581641762	TRUE	3.88408664424469	negative
48	T04C12.1	1.48555670496501	3.87945634853679	1.87974656023283	8.10196152799894	0.017405295778197	0.028018025735558	-3.87945634853679	1.55256247013378	TRUE	3.87945634853679	negative
49	Y51H7C.3	50.3402601430075	3.87728930434313	1.05272922685328	46.2175275720612	9.20431353712244E-11	9.23709366030994E-10	-3.87728930434313	9.03446465278836	TRUE	3.87728930434313	negative
50	F59A1.18	2.28590380256149	3.86991343058992	1.39372833817101	9.10510306882712	0.010540276166958	0.018003713063612	-3.86991343058992	1.74463791730004	TRUE	3.86991343058992	negative
51	F07H5.8	55.3269311035941	3.82682801916568	1.68585883307042	10.5479998614733	0.005123077579654	0.009458261159127	-3.82682801916568	2.02418869852509	TRUE	3.82682801916568	negative
52	C23H5.15	36.6282249044109	3.82074264845025	0.74132413297584	55.7063413434593	8.00795591752302E-13	1.1136258696732E-11	-3.82074264845025	10.9532606888993	TRUE	3.82074264845025	negative
53	F41C3.2	172.145763307621	3.82071039771121	0.486410901218677	67.5016173783236	2.19892302354092E-15	4.49352437711377E-14	-3.82071039771121	13.3474128979441	TRUE	3.82071039771121	negative
54	K10H10.10	25.2258692413445	3.80764443725495	0.885176418842176	37.9749339090705	5.67345841999141E-09	4.10205217834356E-08	-3.80764443725495	7.38699881968131	TRUE	3.80764443725495	negative
55	ceh-51	5.33443947550386	3.78947553987114	1.18282108521447	19.4818301393762	5.88266796931909E-05	0.000178902608962	-3.78947553987114	3.74738332600871	TRUE	3.78947553987114	negative
57	F11E6.3	10509.2740067271	3.75025649271634	0.45453260460345	77.4372900829926	1.53005172099132E-17	3.9479021273193E-16	-3.75025649271634	15.4036336224897	TRUE	3.75025649271634	negative
58	sdz-31	2.67029309101261	3.73538462729382	1.78756981891957	8.62256751847664	0.013416315215614	0.02229044271975	-3.73538462729382	1.65188130573084	TRUE	3.73538462729382	negative
59	grl-4	604.589017060097	3.65561294340197	0.537106222717839	78.7854670200372	7.79746096873196E-18	2.07699532470602E-16	-3.65561294340197	15.682564481056	TRUE	3.65561294340197	negative
60	C32E8.13	7.68918775421416	3.65549712869742	1.18820105425968	11.2934900570469	0.003528984845679	0.006794068579908	-3.65549712869742	2.16787007363831	TRUE	3.65549712869742	negative
61	lov-1	21.5348427218348	3.60188073325362	0.806062792316121	27.2430052683	1.21410590326782E-06	5.5227892999965E-06	-3.60188073325362	5.25784152523447	TRUE	3.60188073325362	negative
62	ZC334.7	6.14228908501337	3.54744958176565	1.72825180944641	8.55553994142804	0.01387356607392	0.022957525192324	-3.54744958176565	1.63907493043985	TRUE	3.54744958176565	negative
63	toh-1	299.713687157728	3.53102975426568	0.420494619745062	84.3396894938477	4.8514227864681E-19	1.49278836774426E-17	-3.53102975426568	16.8260017577376	TRUE	3.53102975426568	negative
64	clec-135	118.441846864232	3.52712481904176	0.860507727717655	22.9197805717623	1.05446673964622E-05	3.85893022834302E-05	-3.52712481904176	4.41353307364927	TRUE	3.52712481904176	negative
65	R04A9.9	33.7285060809271	3.50342420717538	0.709264521428673	28.1204528511859	7.8292696153568E-07	3.69809523781388E-06	-3.50342420717538	5.43202190855693	TRUE	3.50342420717538	negative
66	Y42A5A.3	14.9601097423993	3.48365646644884	1.38668254018095	8.18496774856462	0.016697707001563	0.027018260447338	-3.48365646644884	1.56834261617417	TRUE	3.48365646644884	negative
67	srv-7	8.15279363942556	3.4618846201986	0.982675627439788	12.6146934640865	0.001822863373535	0.003795298659112	-3.4618846201986	2.42075404298305	TRUE	3.4618846201986	negative
68	col-50	18.0618907240253	3.46119583759809	1.17661580740615	9.4881722841934	0.008703011688816	0.015140836582266	-3.46119583759809	1.81985012793871	TRUE	3.46119583759809	negative
69	F56B6.6	10.8939834959346	3.45672578898242	1.0392543276593	22.3195493226753	1.42354580312574E-05	5.05750778363318E-05	-3.45672578898242	4.29606344016638	TRUE	3.45672578898242	negative
70	R03G8.6	463.845896468623	3.39279929299439	0.877674528800402	15.9085920027769	0.000351150377125	0.000881415433252	-3.39279929299439	3.05481934942685	TRUE	3.39279929299439	negative
71	W07G1.7	7.66285485550321	3.37338825167379	1.0988497546536	11.9149539535775	0.002586429368129	0.005154566475698	-3.37338825167379	2.28780785513884	TRUE	3.37338825167379	negative
72	M7.9	134.079765741387	3.35999860360185	0.71294338980412	23.2930983520278	8.74919225111827E-06	3.24511086335207E-05	-3.35999860360185	4.48877046172352	TRUE	3.35999860360185	negative
73	C07G3.10	1.21713312778321	3.35994846325683	1.87706054941122	9.68643392906203	0.007881658209827	0.013862811450531	-3.35994846325683	1.85814868360365	TRUE	3.35994846325683	negative
74	F18E9.7	122.474581602235	3.33982463029403	0.612830021866124	35.7653282762171	1.71260671723086E-08	1.12094087580122E-07	-3.33982463029403	6.95041729373013	TRUE	3.33982463029403	negative
75	ttr-14	484.294823716036	3.3203476754198	0.884736685590163	13.7225994766667	0.001047551504573	0.002321436570978	-3.3203476754198	2.63424317814064	TRUE	3.3203476754198	negative
76	T04D3.5	128.451751185863	3.30624725341555	0.539817624939489	59.0819570787945	1.48086691478895E-13	2.30816927562737E-12	-3.30624725341555	11.6367323442273	TRUE	3.30624725341555	negative
77	ZC266.1	40.6526098313673	3.30442435740314	0.427538697939542	67.6461887373648	2.04558134673623E-15	4.21232405016376E-14	-3.30442435740314	13.3754782263316	TRUE	3.30442435740314	negative
78	grl-25	6.18920948162559	3.29793829194885	1.44470228596652	7.6003989218986	0.022366310205752	0.034978596419336	-3.29793829194885	1.45619762137441	TRUE	3.29793829194885	negative
79	pqn-71	12.3226770401898	3.25065332802194	2.32256214154644	17.2230051962722	0.000182000231641	0.000491763431847	-3.25065332802194	3.30824376908556	TRUE	3.25065332802194	negative
80	clec-219	85.3126530300758	3.24565492747088	0.680181829688361	23.3876917448034	8.34501776192386E-06	3.1081200067715E-05	-3.24565492747088	4.50750222112193	TRUE	3.24565492747088	negative
81	F59B2.12	996.108152750045	3.22190272365801	0.858884208345196	14.147879356786	0.000846890053763	0.001927417363591	-3.22190272365801	2.71502423289089	TRUE	3.22190272365801	negative
82	D1014.2	11.9100698456457	3.21857351448168	0.842725290668782	27.9701339938646	8.44039116439358E-07	3.95534829708212E-06	-3.21857351448168	5.40281526770595	TRUE	3.21857351448168	negative
83	C39B5.5	177.891131019243	3.2166142915115	0.866707360321015	14.8956841659639	0.00058269766969	0.001390888686367	-3.2166142915115	2.85670762545797	TRUE	3.2166142915115	negative
84	K08D12.6	5115.48534001736	3.20184345248077	0.494370927913681	42.2976962792372	6.53389204054398E-10	5.56159904373171E-09	-3.20184345248077	8.25480032424058	TRUE	3.20184345248077	negative
85	crn-4	27.7017115628596	3.17395387615612	0.666102522363428	35.4510951216349	2.00397595196854E-08	1.29502561820634E-07	-3.17395387615612	6.88772164028111	TRUE	3.17395387615612	negative
86	ZK1307.2	40.7510722309386	3.14617364784494	0.814471996865938	27.4789380950889	1.0790073632763E-06	4.96306307816264E-06	-3.14617364784494	5.30425020509204	TRUE	3.14617364784494	negative
87	Y54G2A.11	719.817097935216	3.13831428292189	0.403736630895163	58.9893984230349	1.55101103262913E-13	2.4101090780161E-12	-3.13831428292189	11.6179633014465	TRUE	3.13831428292189	negative
89	fpn-1.2	26.8479932147706	3.13294763569887	0.528485664489175	52.677684765878	3.64071005612735E-12	4.61357671964635E-11	-3.13294763569887	10.3359622530647	TRUE	3.13294763569887	negative
90	tkr-3	12.3286157763024	3.12799260676997	0.681854286786015	27.4212621651314	1.11057675046896E-06	5.09077733048872E-06	-3.12799260676997	5.29321589849496	TRUE	3.12799260676997	negative
91	F47G3.3	84.7727094779006	3.08627414019903	0.326553782350537	99.7700960565732	2.16370930040568E-22	1.01500671000194E-20	-3.08627414019903	19.9935310867092	TRUE	3.08627414019903	negative
92	C49C3.11	102.55755550015	3.03721466619647	0.601171428118297	25.3364793776524	3.14958553861544E-06	1.29914337239962E-05	-3.03721466619647	4.88634291789843	TRUE	3.03721466619647	negative
93	ZK742.4	66.5174484596573	3.03616670902937	0.49599544798829	45.7259494183664	1.17689100599482E-10	1.16148837716061E-09	-3.03616670902937	8.93498513176152	TRUE	3.03616670902937	negative
94	Y4C6B.2	101.499106297158	3.0304523340582	0.418086642078836	57.4680188836624	3.31877841221675E-13	4.84822363410872E-12	-3.0304523340582	11.3144173556695	TRUE	3.0304523340582	negative
96	plg-1	479.575703256598	3.02058817946357	0.86207314613639	48.0271136633072	3.72430103003553E-11	4.00399753309442E-10	-3.02058817946357	9.3975061987661	TRUE	3.02058817946357	negative
98	F28H7.8	155.979079114677	2.99752507698786	0.377997516483597	66.891870364167	2.9827366344865E-15	6.00359847407547E-14	-2.99752507698786	13.2215883614529	TRUE	2.99752507698786	negative
99	F22F4.5	12.3160887429716	2.98609405972989	0.917257224499765	11.6225082016767	0.002993673348907	0.005862519060002	-2.98609405972989	2.23191573231264	TRUE	2.98609405972989	negative
101	C26F1.1	196.390034748686	2.95883534070677	0.780036701694089	25.3830982234224	3.07701953874487E-06	1.27215155292973E-05	-2.95883534070677	4.89546114758665	TRUE	2.95883534070677	negative
102	scl-9	55.9744412295357	2.95533199766932	0.604619285535915	38.3324497744363	4.74476046737306E-09	3.48230946433384E-08	-2.95533199766932	7.45813263681417	TRUE	2.95533199766932	negative
103	C05E7.2	278.828984641087	2.95489082754459	0.673883482060162	37.5161788877961	7.13617125014613E-09	5.05384403085745E-08	-2.95489082754459	7.29637816518286	TRUE	2.95489082754459	negative
104	C33B4.4	14.6524981753067	2.95236200155495	1.03479974671323	25.9267026629319	2.34470413735283E-06	1.00387276940127E-05	-2.95236200155495	4.99832132608378	TRUE	2.95236200155495	negative
105	pqn-72	201.770257577854	2.94305207130888	0.43675651897447	115.088009047428	1.02083692048078E-25	6.83195109031764E-24	-2.94305207130888	23.1654552514059	TRUE	2.94305207130888	negative
106	octr-1	19.6361696038374	2.92138855399965	0.527635866688494	37.2522801848005	8.142731953636E-09	5.68769561379871E-08	-2.92138855399965	7.24506365362583	TRUE	2.92138855399965	negative
108	H01G02.1	94.1080002577424	2.90699154600355	0.451594512123555	98.2588023549368	4.60651160302239E-22	2.01332760184342E-20	-2.90699154600355	19.6960855524353	TRUE	2.90699154600355	negative
110	col-187	7.2871677128238	2.86491775273983	1.15913988293443	10.7704235748108	0.004583869413621	0.008585634717694	-2.86491775273983	2.06622759284988	TRUE	2.86491775273983	negative
112	K07A1.6	59.9458644708953	2.85364117086968	0.735644162287571	19.9030734538882	4.76543459220087E-05	0.000149249118495	-2.85364117086968	3.82608822524977	TRUE	2.85364117086968	negative
113	T06E4.10	30.0684235337525	2.83488180858919	1.99390370978225	16.1217276487553	0.000315654017863	0.000802284173576	-2.83488180858919	3.09567177491256	TRUE	2.83488180858919	negative
114	acp-2	65.8684272370603	2.82672075839826	0.385001112014482	122.244497701401	2.85065462286453E-27	2.44198477613067E-25	-2.82672075839826	24.6122570478699	TRUE	2.82672075839826	negative
115	cwp-5	7.66677550775682	2.82441103886875	0.863322956190784	15.6549638519768	0.000398627992348	0.000987852011585	-2.82441103886875	3.00530811145074	TRUE	2.82441103886875	negative
117	ekl-5	105.828869792742	2.81166782030159	1.42155233553357	10.8451560937471	0.004415747955752	0.008299000078207	-2.81166782030159	2.08097423131999	TRUE	2.81166782030159	negative
118	K07E1.1	548.958580996291	2.80095036886764	0.585844075636041	35.724440166054	1.74797969481157E-08	1.14130283975868E-07	-2.80095036886764	6.94259910213288	TRUE	2.80095036886764	negative
119	D1022.2	49.7671963946892	2.7905213199984	0.626982766940792	19.8387734145032	4.92113284829613E-05	0.0001534075416	-2.7905213199984	3.81415328970414	TRUE	2.7905213199984	negative
120	C35B1.8	13.2722057526193	2.7824831433605	0.671119928929018	22.1683030562584	1.53537390368723E-05	5.40993213579561E-05	-2.7824831433605	4.26680818281105	TRUE	2.7824831433605	negative
121	K03B8.11	13.3735097755722	2.7622687334349	0.865171798552805	10.3483696741991	0.0056608295319	0.010329952731355	-2.7622687334349	1.98590166575615	TRUE	2.7622687334349	negative
123	C01G5.5	52.3381504087491	2.74997556983733	0.566005977785868	71.5475172960471	2.90839923825351E-16	6.6261997964295E-15	-2.74997556983733	14.1787354731962	TRUE	2.74997556983733	negative
124	B0034.1	58.3224857947256	2.74380758241141	0.577949366824968	47.757176118253	4.2624664167404E-11	4.53702687777895E-10	-2.74380758241141	9.34322864792453	TRUE	2.74380758241141	negative
127	C06E8.5	157.78887332177	2.71521142754491	1.42539544807255	18.977871029708	7.56846255793423E-05	0.000224371808057	-2.71521142754491	3.64903171236437	TRUE	2.71521142754491	negative
128	nas-30	303.803616245245	2.71475439466974	0.639415534052455	71.0369737989393	3.75419765431968E-16	8.39247358715138E-15	-2.71475439466974	14.0761100168923	TRUE	2.71475439466974	negative
129	skpo-1	613.485903754029	2.69658440030128	0.92610641526806	13.2834688011579	0.001304762299756	0.002823074299007	-2.69658440030128	2.54927769173472	TRUE	2.69658440030128	negative
131	F25E5.3	154.285185273916	2.68592511751129	0.74559071251916	22.7539094914194	1.14564834767297E-05	4.15569190612538E-05	-2.68592511751129	4.38135665756084	TRUE	2.68592511751129	negative
132	T25D3.3	45.4760590359084	2.67947873292997	0.6558272011347	18.4110794570522	0.0001004812185	0.000289545987002	-2.67947873292997	3.53828244984635	TRUE	2.67947873292997	negative
133	grl-21	236.757762105499	2.66997197013985	1.18570003272598	16.9046273785904	0.000213406088346	0.000566192367199	-2.66997197013985	3.24703598962598	TRUE	2.66997197013985	negative
134	Y70G10A.2	7.80161437563594	2.66494038002282	0.70754589291866	39.7102173016177	2.38251627155691E-09	1.83936440056463E-08	-2.66494038002282	7.7353322231942	TRUE	2.66494038002282	negative
135	C45G9.10	124.773696517478	2.65657067503446	0.444314875576575	43.117606367068	4.33641403088494E-10	3.84072137656873E-09	-2.65657067503446	8.41558719739294	TRUE	2.65657067503446	negative
136	dhc-4	41.5538015326773	2.65392470535014	0.583214363519132	30.1261687479939	2.87200754123689E-07	1.47995460787125E-06	-2.65392470535014	5.82975160477623	TRUE	2.65392470535014	negative
137	F27D9.12	2.63015909841831	2.65252716746099	1.29803179008683	7.90786999608491	0.019179083438171	0.030461231897944	-2.65252716746099	1.51625253712404	TRUE	2.65252716746099	negative
138	F54F7.2	19.6143851306809	2.64890918947584	0.617718463368684	26.7610817491294	1.54491622163356E-06	6.87000120483894E-06	-2.64890918947584	5.16304318677526	TRUE	2.64890918947584	negative
139	R03C1.1	36.302794242703	2.64592755019775	1.98448476924963	15.9337373828392	0.000346763109946	0.000871628962748	-2.64592755019775	3.05966834731902	TRUE	2.64592755019775	negative
140	try-4	15.1350695217917	2.63980074652966	0.746528384956486	14.1311496457588	0.000854003878276	0.001941132143617	-2.63980074652966	2.71194489877432	TRUE	2.63980074652966	negative
142	col-123	5.08929132322806	2.63754158085776	1.31319237966091	14.1707620238895	0.000837255722075	0.001910363151924	-2.63754158085776	2.71888406736731	TRUE	2.63754158085776	negative
143	C44B12.9	7.62647857614885	2.63109111117462	0.983515711908811	7.77085213269706	0.020539075887845	0.032381099029305	-2.63109111117462	1.48970841517923	TRUE	2.63109111117462	negative
144	C09F5.3	5.60462061571311	2.63004227379307	1.03957940685599	9.93379004366943	0.006964739861521	0.01241525460915	-2.63004227379307	1.906044369608	TRUE	2.63004227379307	negative
145	E02H4.2	17.8663296038783	2.62946399587126	0.568808078162846	35.5661230913884	1.89197110489371E-08	1.22857650644038E-07	-2.62946399587126	6.91059779377053	TRUE	2.62946399587126	negative
146	T08D2.4	4.01303444268305	2.61647666582566	1.07316613439718	7.03039048663513	0.029741995461314	0.04478656833072	-2.61647666582566	1.34885221311075	TRUE	2.61647666582566	negative
147	F42A9.6	92.1562080096585	2.58733842385311	0.438411210555897	118.687053038316	1.68823887314242E-26	1.26417215759504E-24	-2.58733842385311	23.8981937788999	TRUE	2.58733842385311	negative
148	F42A8.1	739.707588918942	2.58660396983714	0.394618470637436	51.5684890811578	6.33935212885382E-12	7.75791801094477E-11	-2.58660396983714	10.1102548145249	TRUE	2.58660396983714	negative
149	Y47G6A.33	214.20676500919	2.56884838478323	0.503425142825998	38.2433090293133	4.96101978932397E-09	3.62117245426592E-08	-2.56884838478323	7.44115079190416	TRUE	2.56884838478323	negative
150	T28C12.6	26.1185249839634	2.5592402764879	0.983814181901741	16.9709860047676	0.000206441598327	0.000550168400916	-2.5592402764879	3.2595043570614	TRUE	2.5592402764879	negative
151	C41D11.10	16.0643489015047	2.55675353079384	0.743014754746529	16.1055944796449	0.000318210565128	0.000807631839627	-2.55675353079384	3.09278656800757	TRUE	2.55675353079384	negative
152	W03F8.6	30.3232533586962	2.5445855381444	0.863418883397577	22.4873801345115	1.3089632317362E-05	4.69717770959492E-05	-2.5445855381444	4.32816300872531	TRUE	2.5445855381444	negative
153	F38G1.3	35.7444825299095	2.54389214993683	0.469404809699273	31.463296895181	1.47174269195757E-07	8.07457710382517E-07	-2.54389214993683	6.09288021404758	TRUE	2.54389214993683	negative
154	nas-20	524.005187783924	2.5379795365963	0.559498181884207	27.7301456623954	9.51645894224273E-07	4.42092157715988E-06	-2.5379795365963	5.35448718898664	TRUE	2.5379795365963	negative
155	ZK669.3	160.847050448978	2.53205056518229	0.699146239357698	14.6644374373213	0.000654120666182	0.001538059748238	-2.53205056518229	2.8130267933863	TRUE	2.53205056518229	negative
156	F58A3.4	6.69946833398119	2.52974102314911	0.756524255694889	13.9823807108146	0.000919950811228	0.002072694507481	-2.52974102314911	2.68346470344985	TRUE	2.52974102314911	negative
158	trf-2	8.32710693643005	2.51664173065091	0.744590592184311	21.2373598508743	2.44549006770951E-05	8.21144799154389E-05	-2.51664173065091	4.08558025344225	TRUE	2.51664173065091	negative
159	C27D6.1	1.48027140365632	2.51614882235837	1.61955178249701	8.48070944779421	0.014402482032325	0.023744692471461	-2.51614882235837	1.62443345079506	TRUE	2.51614882235837	negative
160	skpo-3	1339.5226076795	2.50864783790832	0.433708944514716	48.7718523155646	2.56641469643458E-11	2.83019243763352E-10	-2.50864783790832	9.54818403381812	TRUE	2.50864783790832	negative
161	F22B5.6	5.91711395037755	2.50769776898204	0.700415427012198	23.8835012316557	6.51273793890489E-06	2.49511262432177E-05	-2.50769776898204	4.60290984642634	TRUE	2.50769776898204	negative
164	F23F1.6	51.4093025150661	2.46316415464509	0.459616104570196	33.7585561444191	4.67113775086194E-08	2.8174876859202E-07	-2.46316415464509	6.55013797340026	TRUE	2.46316415464509	negative
165	F01G4.4	311.644493897012	2.45775836560842	0.553960093350397	41.1378072768494	1.16691346457713E-09	9.53840410587166E-09	-2.45775836560842	8.02052428210844	TRUE	2.45775836560842	negative
166	T25B2.2	92.938956195766	2.45290108837551	0.488046949249598	25.5114309929099	2.8857795213633E-06	1.20471450739798E-05	-2.45290108837551	4.91911585977111	TRUE	2.45290108837551	negative
167	Y32F6A.5	1990.54226710611	2.45275883983263	0.379982218070166	49.9408028325893	1.43051512494501E-11	1.64532287410432E-10	-2.45275883983263	9.78374886447236	TRUE	2.45275883983263	negative
170	dhs-26	60.7681616159365	2.4376052448162	0.669856353171404	14.3902336643945	0.000750240427956	0.001734738609924	-2.4376052448162	2.76076595535138	TRUE	2.4376052448162	negative
171	sul-3	100.619805943009	2.4223725160507	0.480417238589525	76.1442673675436	2.92066957683031E-17	7.32155795641315E-16	-2.4223725160507	15.1353964954607	TRUE	2.4223725160507	negative
172	Y57G11C.46	10.214146756992	2.42213085951356	0.559743082769157	22.9421704942233	1.04272785614966E-05	3.82250252778177E-05	-2.42213085951356	4.41765221872105	TRUE	2.42213085951356	negative
174	W02B12.16	9.77306275326491	2.41619518423844	0.735757830523831	11.6771503094628	0.002912990230611	0.005732824736148	-2.41619518423844	2.24163133526829	TRUE	2.41619518423844	negative
175	Y48G1C.13	14.8780503084618	2.41532649448359	0.628173193529433	21.2393563885893	2.44305002924343E-05	8.20582801541363E-05	-2.41532649448359	4.08587758957963	TRUE	2.41532649448359	negative
176	gld-1	3474.6753853768	2.41194995592986	0.700512389680143	30.7537532573208	2.09849206455071E-07	1.1162768518236E-06	-2.41194995592986	5.95222808110805	TRUE	2.41194995592986	negative
177	Y102A11A.7	18.7225786204266	2.41141808286476	1.21861604911126	22.8528095458892	1.09037392952962E-05	3.9706102399863E-05	-2.41141808286476	4.40114274172757	TRUE	2.41141808286476	negative
178	clec-139	3.99275616718947	2.40819948489261	1.08201341404309	8.37896564412492	0.01515412022338	0.024804389995712	-2.40819948489261	1.60547144892426	TRUE	2.40819948489261	negative
179	clc-4	30.5768672918036	2.40776241055173	0.567830846724183	18.0180749788539	0.000122299513962	0.000344355297266	-2.40776241055173	3.46299323181414	TRUE	2.40776241055173	negative
180	F58A3.3	16.2371122667784	2.40646980186664	0.560425121154121	20.4112652564567	3.69615406344015E-05	0.000118961279565	-2.40646980186664	3.92459437312573	TRUE	2.40646980186664	negative
181	W09G12.9	41.3981063502577	2.40339703245337	0.429279324139368	56.2719819899736	6.03523753857098E-13	8.57099782002892E-12	-2.40339703245337	11.0669686153572	TRUE	2.40339703245337	negative
182	sra-32	3.45949527985478	2.3937084481987	1.22338247220145	9.78308145846341	0.00750984292229	0.013276150839788	-2.3937084481987	1.87692782190704	TRUE	2.3937084481987	negative
183	F08C6.5	7.50632136268651	2.38906928224037	0.825459325626828	11.3604528030496	0.003412785696038	0.006592839479194	-2.38906928224037	2.18092749822095	TRUE	2.38906928224037	negative
184	col-153	154.949012307615	2.38742650863647	0.780734300616996	61.1007680413378	5.39680591447774E-14	9.15831976738948E-13	-2.38742650863647	12.038184196931	TRUE	2.38742650863647	negative
186	Y55F3BR.2	129.700985022142	2.36606782640991	0.634135661929858	36.9399227014477	9.51913978709773E-09	6.54662484523073E-08	-2.36606782640991	7.18398254563893	TRUE	2.36606782640991	negative
187	B0513.4	284.505419303596	2.35207254324742	0.983258777263356	7.30994595124776	0.025862196383444	0.039663763803197	-2.35207254324742	1.40160607678222	TRUE	2.35207254324742	negative
188	C35A5.10	57.1555612974168	2.33971190683044	0.981904211812529	28.1625844484583	7.66606485287725E-07	3.6290107181525E-06	-2.33971190683044	5.44021174912443	TRUE	2.33971190683044	negative
189	gba-4	334.13123772003	2.33915955052747	0.48046583517851	32.8394161076204	7.39624685758098E-08	4.27640450059272E-07	-2.33915955052747	6.36892122206318	TRUE	2.33915955052747	negative
190	npax-3	10.520994369227	2.33358716596101	0.968033289572933	20.3938800948054	3.72842322935655E-05	0.000119891759579	-2.33358716596101	3.92121066587825	TRUE	2.33358716596101	negative
191	T13B5.9	53.650011667781	2.33211912519186	0.923921424987544	10.3231234079608	0.005732739848528	0.010434502515391	-2.33211912519186	1.98152825191437	TRUE	2.33211912519186	negative
192	F59A1.16	13.6145357307586	2.32946531190272	1.04171850420759	6.79771762864038	0.033411376797446	0.049703948700619	-2.32946531190272	1.30360910762948	TRUE	2.32946531190272	negative
193	nas-37	2859.56753832733	2.30772302609077	0.468023068776513	122.752665188104	2.21104425341312E-27	1.92486681833721E-25	-2.30772302609077	24.71559931398	TRUE	2.30772302609077	negative
194	Y47D7A.12	47.371962352922	2.30368872329916	0.753611352883234	10.994822603994	0.004097364560807	0.007753062328525	-2.30368872329916	2.1105267246303	TRUE	2.30368872329916	negative
195	cyp-32A1	108.092359620768	2.29823196384373	0.357787086772155	42.9169616849383	4.79402373735379E-10	4.20773821144135E-09	-2.29823196384373	8.37595128807084	TRUE	2.29823196384373	negative
196	C50F4.8	253.582930159952	2.29200264257144	0.501017748040142	20.7987871274082	3.0450943967807E-05	0.000100021076076	-2.29200264257144	3.99990847740928	TRUE	2.29200264257144	negative
197	alg-5	525.866547484132	2.27774953468257	0.643414786209775	27.4528786233165	1.09315853705963E-06	5.02168237444639E-06	-2.27774953468257	5.29915076023872	TRUE	2.27774953468257	negative
198	C42D4.3	714.187936119975	2.26735571720804	0.88349680613494	35.7366564243061	1.73733535073432E-08	1.13573790816014E-07	-2.26735571720804	6.94472187828378	TRUE	2.26735571720804	negative
199	T05A7.1	178.459982470906	2.26609358346384	0.459091581347591	38.6407047586676	4.06703184753086E-09	3.03482766713313E-08	-2.26609358346384	7.51786596532615	TRUE	2.26609358346384	negative
200	T01C3.11	14.8872045283313	2.25741939816745	1.02996898501348	11.4235531029107	0.003306792636196	0.006407733541148	-2.25741939816745	2.19329555622705	TRUE	2.25741939816745	negative
201	mig-21	21.2251739279877	2.24944390940914	0.592403975289166	30.076560808173	2.94413556256038E-07	1.51130410373425E-06	-2.24944390940914	5.82064813838418	TRUE	2.24944390940914	negative
202	pqn-63	62.7806670646505	2.24319966000204	1.32954724360691	9.25146647398418	0.009796469268049	0.016856916747914	-2.24319966000204	1.77322185805172	TRUE	2.24319966000204	negative
203	tyr-2	798.584888364005	2.24185726931956	0.469326139046062	85.4887417485043	2.73121316325961E-19	8.7300986722937E-18	-2.24185726931956	17.0589808476357	TRUE	2.24185726931956	negative
204	aqp-3	14.0111870642435	2.24077374588659	0.574810930803995	18.03556799125	0.000121234484936	0.000341805914875	-2.24077374588659	3.46622042618126	TRUE	2.24077374588659	negative
205	W02D7.12	33.4135493986586	2.23458435284974	0.86360021297894	8.43852526680953	0.014709486791234	0.024176390569536	-2.23458435284974	1.61660853692199	TRUE	2.23458435284974	negative
206	pes-1	15.1836325096545	2.22815358198314	0.644256765731108	15.257491228957	0.000486270446539	0.001179919316007	-2.22815358198314	2.92814768914385	TRUE	2.22815358198314	negative
207	asns-1	160.357044900219	2.2233443758921	0.726806518666427	25.1239002553906	3.50279222940776E-06	1.43214582636496E-05	-2.2233443758921	4.84401275831225	TRUE	2.2233443758921	negative
209	H06A10.1	155.50186381492	2.21318723834582	0.691710762077272	45.2070289456175	1.5255217110051E-10	1.46373534779951E-09	-2.21318723834582	8.83453743924779	TRUE	2.21318723834582	negative
210	R07E3.2	13.3734411750383	2.21225475232915	1.36287865239656	10.0222033114738	0.006663558313927	0.011920043839882	-2.21225475232915	1.92372214733204	TRUE	2.21225475232915	negative
213	tag-329	123.015207186556	2.20392780437097	0.550972834671663	29.9332391981602	3.16285800838273E-07	1.61045570869055E-06	-2.20392780437097	5.79305121479697	TRUE	2.20392780437097	negative
214	C31H1.8	570.855335288261	2.19446406204006	0.631195992584042	17.186120393278	0.000185387895294	0.000500537968434	-2.19446406204006	3.30056297341753	TRUE	2.19446406204006	negative
218	ces-2	6.96470843339317	2.19090750600481	1.03947723288253	7.75258982983678	0.020727480164943	0.032636681226133	-2.19090750600481	1.48629401041014	TRUE	2.19090750600481	negative
