wbid,term,found
WBGene00013272,nervous system WBbt:0005735,1.0
WBGene00010566,nervous system WBbt:0005735,1.0
WBGene00022612,nervous system WBbt:0005735,1.0
WBGene00010027,nervous system WBbt:0005735,1.0
WBGene00004011,nervous system WBbt:0005735,1.0
WBGene00022033,nervous system WBbt:0005735,1.0
WBGene00011437,nervous system WBbt:0005735,1.0
WBGene00018406,nervous system WBbt:0005735,1.0
WBGene00019764,nervous system WBbt:0005735,1.0
WBGene00010032,nervous system WBbt:0005735,1.0
WBGene00018572,nervous system WBbt:0005735,1.0
WBGene00017597,nervous system WBbt:0005735,1.0
WBGene00019391,nervous system WBbt:0005735,1.0
WBGene00018969,nervous system WBbt:0005735,1.0
WBGene00013130,nervous system WBbt:0005735,1.0
WBGene00009716,nervous system WBbt:0005735,1.0
WBGene00206538,nervous system WBbt:0005735,1.0
WBGene00045494,nervous system WBbt:0005735,1.0
WBGene00021892,nervous system WBbt:0005735,1.0
WBGene00009355,nervous system WBbt:0005735,1.0
WBGene00000429,nervous system WBbt:0005735,1.0
WBGene00012811,nervous system WBbt:0005735,1.0
WBGene00012779,nervous system WBbt:0005735,1.0
WBGene00012165,nervous system WBbt:0005735,1.0
WBGene00004133,nervous system WBbt:0005735,1.0
WBGene00021532,nervous system WBbt:0005735,1.0
WBGene00007139,nervous system WBbt:0005735,1.0
WBGene00008142,nervous system WBbt:0005735,1.0
WBGene00007247,nervous system WBbt:0005735,1.0
WBGene00044386,nervous system WBbt:0005735,1.0
WBGene00008851,nervous system WBbt:0005735,1.0
WBGene00011442,nervous system WBbt:0005735,1.0
WBGene00019198,nervous system WBbt:0005735,1.0
WBGene00017154,nervous system WBbt:0005735,1.0
WBGene00013263,nervous system WBbt:0005735,1.0
WBGene00007170,nervous system WBbt:0005735,1.0
WBGene00020712,nervous system WBbt:0005735,1.0
WBGene00012938,nervous system WBbt:0005735,1.0
WBGene00012261,nervous system WBbt:0005735,1.0
WBGene00006666,nervous system WBbt:0005735,1.0
WBGene00015626,nervous system WBbt:0005735,1.0
WBGene00017400,nervous system WBbt:0005735,1.0
WBGene00019272,nervous system WBbt:0005735,1.0
WBGene00043308,nervous system WBbt:0005735,1.0
WBGene00020266,nervous system WBbt:0005735,1.0
WBGene00018412,nervous system WBbt:0005735,1.0
WBGene00001064,nervous system WBbt:0005735,1.0
WBGene00004397,nervous system WBbt:0005735,1.0
WBGene00011075,nervous system WBbt:0005735,1.0
WBGene00010898,nervous system WBbt:0005735,1.0
WBGene00018791,nervous system WBbt:0005735,1.0
WBGene00007483,nervous system WBbt:0005735,1.0
WBGene00018213,nervous system WBbt:0005735,1.0
WBGene00001429,nervous system WBbt:0005735,1.0
WBGene00001990,nervous system WBbt:0005735,1.0
WBGene00013281,nervous system WBbt:0005735,1.0
WBGene00016817,nervous system WBbt:0005735,1.0
WBGene00011594,nervous system WBbt:0005735,1.0
WBGene00023416,nervous system WBbt:0005735,1.0
WBGene00007260,nervous system WBbt:0005735,1.0
WBGene00019839,nervous system WBbt:0005735,1.0
WBGene00007174,nervous system WBbt:0005735,1.0
WBGene00012728,nervous system WBbt:0005735,1.0
WBGene00000440,nervous system WBbt:0005735,1.0
WBGene00023414,nervous system WBbt:0005735,1.0
WBGene00006633,nervous system WBbt:0005735,1.0
WBGene00003629,nervous system WBbt:0005735,1.0
WBGene00020800,nervous system WBbt:0005735,1.0
WBGene00017560,nervous system WBbt:0005735,1.0
WBGene00007366,nervous system WBbt:0005735,1.0
WBGene00018078,nervous system WBbt:0005735,1.0
WBGene00001668,nervous system WBbt:0005735,1.0
WBGene00019520,nervous system WBbt:0005735,1.0
WBGene00020853,nervous system WBbt:0005735,1.0
WBGene00001434,nervous system WBbt:0005735,1.0
WBGene00008432,nervous system WBbt:0005735,1.0
WBGene00004398,nervous system WBbt:0005735,1.0
WBGene00001711,nervous system WBbt:0005735,1.0
WBGene00007495,nervous system WBbt:0005735,1.0
WBGene00009826,nervous system WBbt:0005735,1.0
WBGene00007552,nervous system WBbt:0005735,1.0
WBGene00011018,nervous system WBbt:0005735,1.0
WBGene00006380,nervous system WBbt:0005735,1.0
WBGene00015496,nervous system WBbt:0005735,1.0
WBGene00022242,nervous system WBbt:0005735,1.0
WBGene00009438,nervous system WBbt:0005735,1.0
WBGene00007324,nervous system WBbt:0005735,1.0
WBGene00009205,nervous system WBbt:0005735,1.0
WBGene00017033,nervous system WBbt:0005735,1.0
WBGene00017645,nervous system WBbt:0005735,1.0
WBGene00016132,nervous system WBbt:0005735,1.0
WBGene00018215,nervous system WBbt:0005735,1.0
WBGene00006614,nervous system WBbt:0005735,1.0
WBGene00021396,nervous system WBbt:0005735,1.0
WBGene00020825,nervous system WBbt:0005735,1.0
WBGene00020250,nervous system WBbt:0005735,1.0
WBGene00017421,nervous system WBbt:0005735,1.0
WBGene00009653,nervous system WBbt:0005735,1.0
WBGene00013173,nervous system WBbt:0005735,1.0
WBGene00002243,nervous system WBbt:0005735,1.0
WBGene00019756,nervous system WBbt:0005735,1.0
WBGene00017468,nervous system WBbt:0005735,1.0
WBGene00001727,nervous system WBbt:0005735,1.0
WBGene00000928,nervous system WBbt:0005735,1.0
WBGene00009818,nervous system WBbt:0005735,1.0
WBGene00017420,nervous system WBbt:0005735,1.0
WBGene00003886,AQR WBbt:0003927,1.0
WBGene00000485,AQR WBbt:0003927,1.0
WBGene00003018,AQR WBbt:0003927,1.0
WBGene00001210,AQR WBbt:0003927,1.0
WBGene00001556,AQR WBbt:0003927,1.0
WBGene00003966,AQR WBbt:0003927,1.0
WBGene00001135,AQR WBbt:0003927,1.0
WBGene00006525,AQR WBbt:0003927,1.0
WBGene00020490,AQR WBbt:0003927,1.0
WBGene00003886,IL2DR WBbt:0004543,1.0
WBGene00000476,IL2DR WBbt:0004543,1.0
WBGene00000037,IL2DR WBbt:0004543,1.0
WBGene00012137,IL2DR WBbt:0004543,1.0
WBGene00000484,IL2DR WBbt:0004543,1.0
WBGene00003889,IL2DR WBbt:0004543,1.0
WBGene00008128,IL2DR WBbt:0004543,1.0
WBGene00003886,IL1L WBbt:0004553,1.0
WBGene00001135,IL1L WBbt:0004553,1.0
WBGene00000484,IL1L WBbt:0004553,1.0
WBGene00008128,IL1L WBbt:0004553,1.0
WBGene00001677,osmosensory neuron WBbt:0008433,1.0
WBGene00003886,osmosensory neuron WBbt:0008433,1.0
WBGene00019641,osmosensory neuron WBbt:0008433,1.0
WBGene00000485,osmosensory neuron WBbt:0008433,1.0
WBGene00010138,osmosensory neuron WBbt:0008433,1.0
WBGene00011261,osmosensory neuron WBbt:0008433,1.0
WBGene00001075,osmosensory neuron WBbt:0008433,1.0
WBGene00003808,osmosensory neuron WBbt:0008433,1.0
WBGene00007490,osmosensory neuron WBbt:0008433,1.0
WBGene00001676,osmosensory neuron WBbt:0008433,1.0
WBGene00001135,osmosensory neuron WBbt:0008433,1.0
WBGene00016397,osmosensory neuron WBbt:0008433,1.0
WBGene00003889,osmosensory neuron WBbt:0008433,1.0
WBGene00001673,osmosensory neuron WBbt:0008433,1.0
WBGene00018727,osmosensory neuron WBbt:0008433,1.0
WBGene00020490,osmosensory neuron WBbt:0008433,1.0
WBGene00010898,osmosensory neuron WBbt:0008433,1.0
WBGene00001668,osmosensory neuron WBbt:0008433,1.0
WBGene00001677,tail WBbt:0005741,1.0
WBGene00003886,tail WBbt:0005741,1.0
WBGene00001613,tail WBbt:0005741,1.0
WBGene00016973,tail WBbt:0005741,1.0
WBGene00001475,tail WBbt:0005741,1.0
WBGene00006873,tail WBbt:0005741,1.0
WBGene00019395,tail WBbt:0005741,1.0
WBGene00019299,tail WBbt:0005741,1.0
WBGene00019641,tail WBbt:0005741,1.0
WBGene00019212,tail WBbt:0005741,1.0
WBGene00012116,tail WBbt:0005741,1.0
WBGene00016841,tail WBbt:0005741,1.0
WBGene00008256,tail WBbt:0005741,1.0
WBGene00016448,tail WBbt:0005741,1.0
WBGene00001121,tail WBbt:0005741,1.0
WBGene00000485,tail WBbt:0005741,1.0
WBGene00000476,tail WBbt:0005741,1.0
WBGene00004233,tail WBbt:0005741,1.0
WBGene00001612,tail WBbt:0005741,1.0
WBGene00000193,tail WBbt:0005741,1.0
WBGene00010642,tail WBbt:0005741,1.0
WBGene00009625,tail WBbt:0005741,1.0
WBGene00003018,tail WBbt:0005741,1.0
WBGene00002987,tail WBbt:0005741,1.0
WBGene00000220,tail WBbt:0005741,1.0
WBGene00000037,tail WBbt:0005741,1.0
WBGene00001210,tail WBbt:0005741,1.0
WBGene00000902,tail WBbt:0005741,1.0
WBGene00010138,tail WBbt:0005741,1.0
WBGene00011261,tail WBbt:0005741,1.0
WBGene00001989,tail WBbt:0005741,1.0
WBGene00001556,tail WBbt:0005741,1.0
WBGene00001619,tail WBbt:0005741,1.0
WBGene00000490,tail WBbt:0005741,1.0
WBGene00008144,tail WBbt:0005741,1.0
WBGene00003966,tail WBbt:0005741,1.0
WBGene00001400,tail WBbt:0005741,1.0
WBGene00000449,tail WBbt:0005741,1.0
WBGene00010349,tail WBbt:0005741,1.0
WBGene00012796,tail WBbt:0005741,1.0
WBGene00022696,tail WBbt:0005741,1.0
WBGene00022465,tail WBbt:0005741,1.0
WBGene00003808,tail WBbt:0005741,1.0
WBGene00007490,tail WBbt:0005741,1.0
WBGene00001676,tail WBbt:0005741,1.0
WBGene00006960,tail WBbt:0005741,1.0
WBGene00001135,tail WBbt:0005741,1.0
WBGene00016180,tail WBbt:0005741,1.0
WBGene00016397,tail WBbt:0005741,1.0
WBGene00006525,tail WBbt:0005741,1.0
WBGene00008251,tail WBbt:0005741,1.0
WBGene00002094,tail WBbt:0005741,1.0
WBGene00006947,tail WBbt:0005741,1.0
WBGene00003552,tail WBbt:0005741,1.0
WBGene00021095,tail WBbt:0005741,1.0
WBGene00000484,tail WBbt:0005741,1.0
WBGene00004719,tail WBbt:0005741,1.0
WBGene00003889,tail WBbt:0005741,1.0
WBGene00000241,tail WBbt:0005741,1.0
WBGene00000280,tail WBbt:0005741,1.0
WBGene00019828,tail WBbt:0005741,1.0
WBGene00003657,tail WBbt:0005741,1.0
WBGene00001069,tail WBbt:0005741,1.0
WBGene00000853,tail WBbt:0005741,1.0
WBGene00003029,tail WBbt:0005741,1.0
WBGene00008128,tail WBbt:0005741,1.0
WBGene00006526,tail WBbt:0005741,1.0
WBGene00015103,tail WBbt:0005741,1.0
WBGene00003057,tail WBbt:0005741,1.0
WBGene00001701,tail WBbt:0005741,1.0
WBGene00018042,tail WBbt:0005741,1.0
WBGene00018727,tail WBbt:0005741,1.0
WBGene00001976,tail WBbt:0005741,1.0
WBGene00014065,tail WBbt:0005741,1.0
WBGene00011437,tail WBbt:0005741,1.0
WBGene00000044,tail WBbt:0005741,1.0
WBGene00006522,tail WBbt:0005741,1.0
WBGene00000062,tail WBbt:0005741,1.0
WBGene00020490,tail WBbt:0005741,1.0
WBGene00010898,tail WBbt:0005741,1.0
WBGene00003939,tail WBbt:0005741,1.0
WBGene00013281,tail WBbt:0005741,1.0
WBGene00007174,tail WBbt:0005741,1.0
WBGene00006633,tail WBbt:0005741,1.0
WBGene00001668,tail WBbt:0005741,1.0
WBGene00001434,tail WBbt:0005741,1.0
WBGene00001711,tail WBbt:0005741,1.0
WBGene00018215,tail WBbt:0005741,1.0
WBGene00002243,tail WBbt:0005741,1.0
WBGene00004372,RMDR WBbt:0005033,1.0
WBGene00019641,RMDR WBbt:0005033,1.0
WBGene00001612,RMDR WBbt:0005033,1.0
WBGene00002987,RMDR WBbt:0005033,1.0
WBGene00000037,RMDR WBbt:0005033,1.0
WBGene00003886,ASI WBbt:0005666,1.0
WBGene00019641,ASI WBbt:0005666,1.0
WBGene00000485,ASI WBbt:0005666,1.0
WBGene00011261,ASI WBbt:0005666,1.0
WBGene00007490,ASI WBbt:0005666,1.0
WBGene00001676,ASI WBbt:0005666,1.0
WBGene00016397,ASI WBbt:0005666,1.0
WBGene00006525,ASI WBbt:0005666,1.0
WBGene00008251,ASI WBbt:0005666,1.0
WBGene00001667,ASI WBbt:0005666,1.0
WBGene00003889,ASI WBbt:0005666,1.0
WBGene00006526,ASI WBbt:0005666,1.0
WBGene00018727,ASI WBbt:0005666,1.0
WBGene00010898,ASI WBbt:0005666,1.0
WBGene00001668,ASI WBbt:0005666,1.0
WBGene00001475,PVQ WBbt:0006976,1.0
WBGene00001612,PVQ WBbt:0006976,1.0
WBGene00003808,PVQ WBbt:0006976,1.0
WBGene00001676,PVQ WBbt:0006976,1.0
WBGene00001135,PVQ WBbt:0006976,1.0
WBGene00003939,PVQ WBbt:0006976,1.0
WBGene00003886,IL1R WBbt:0004551,1.0
WBGene00001135,IL1R WBbt:0004551,1.0
WBGene00000484,IL1R WBbt:0004551,1.0
WBGene00008128,IL1R WBbt:0004551,1.0
WBGene00003886,CEM WBbt:0005246,1.0
WBGene00011888,CEM WBbt:0005246,1.0
WBGene00019395,CEM WBbt:0005246,1.0
WBGene00012116,CEM WBbt:0005246,1.0
WBGene00013322,CEM WBbt:0005246,1.0
WBGene00016448,CEM WBbt:0005246,1.0
WBGene00001121,CEM WBbt:0005246,1.0
WBGene00016633,CEM WBbt:0005246,1.0
WBGene00000476,CEM WBbt:0005246,1.0
WBGene00011261,CEM WBbt:0005246,1.0
WBGene00010349,CEM WBbt:0005246,1.0
WBGene00022696,CEM WBbt:0005246,1.0
WBGene00012137,CEM WBbt:0005246,1.0
WBGene00012826,CEM WBbt:0005246,1.0
WBGene00016397,CEM WBbt:0005246,1.0
WBGene00011523,CEM WBbt:0005246,1.0
WBGene00011630,CEM WBbt:0005246,1.0
WBGene00004719,CEM WBbt:0005246,1.0
WBGene00003889,CEM WBbt:0005246,1.0
WBGene00000241,CEM WBbt:0005246,1.0
WBGene00004281,CEM WBbt:0005246,1.0
WBGene00018042,CEM WBbt:0005246,1.0
WBGene00016165,CEM WBbt:0005246,1.0
WBGene00010683,CEM WBbt:0005246,1.0
WBGene00012779,CEM WBbt:0005246,1.0
WBGene00011442,CEM WBbt:0005246,1.0
WBGene00010898,CEM WBbt:0005246,1.0
WBGene00017033,CEM WBbt:0005246,1.0
WBGene00017421,CEM WBbt:0005246,1.0
WBGene00003886,AWA WBbt:0005670,1.0
WBGene00019641,AWA WBbt:0005670,1.0
WBGene00001667,AWA WBbt:0005670,1.0
WBGene00003889,AWA WBbt:0005670,1.0
WBGene00010898,AWA WBbt:0005670,1.0
WBGene00001668,AWA WBbt:0005670,1.0
WBGene00003886,IL2L WBbt:0004541,1.0
WBGene00000476,IL2L WBbt:0004541,1.0
WBGene00000037,IL2L WBbt:0004541,1.0
WBGene00000484,IL2L WBbt:0004541,1.0
WBGene00003889,IL2L WBbt:0004541,1.0
WBGene00008128,IL2L WBbt:0004541,1.0
WBGene00016422,PVD WBbt:0006831,1.0
WBGene00044463,PVD WBbt:0006831,1.0
WBGene00018275,PVD WBbt:0006831,1.0
WBGene00012917,PVD WBbt:0006831,1.0
WBGene00001475,PVD WBbt:0006831,1.0
WBGene00021850,PVD WBbt:0006831,1.0
WBGene00000399,PVD WBbt:0006831,1.0
WBGene00012256,PVD WBbt:0006831,1.0
WBGene00007044,PVD WBbt:0006831,1.0
WBGene00009512,PVD WBbt:0006831,1.0
WBGene00004127,PVD WBbt:0006831,1.0
WBGene00001070,PVD WBbt:0006831,1.0
WBGene00013970,PVD WBbt:0006831,1.0
WBGene00019212,PVD WBbt:0006831,1.0
WBGene00016841,PVD WBbt:0006831,1.0
WBGene00022611,PVD WBbt:0006831,1.0
WBGene00013322,PVD WBbt:0006831,1.0
WBGene00011971,PVD WBbt:0006831,1.0
WBGene00016448,PVD WBbt:0006831,1.0
WBGene00008226,PVD WBbt:0006831,1.0
WBGene00019154,PVD WBbt:0006831,1.0
WBGene00013860,PVD WBbt:0006831,1.0
WBGene00011952,PVD WBbt:0006831,1.0
WBGene00018640,PVD WBbt:0006831,1.0
WBGene00009503,PVD WBbt:0006831,1.0
WBGene00009406,PVD WBbt:0006831,1.0
WBGene00001072,PVD WBbt:0006831,1.0
WBGene00011383,PVD WBbt:0006831,1.0
WBGene00006956,PVD WBbt:0006831,1.0
WBGene00006620,PVD WBbt:0006831,1.0
WBGene00012255,PVD WBbt:0006831,1.0
WBGene00044387,PVD WBbt:0006831,1.0
WBGene00016319,PVD WBbt:0006831,1.0
WBGene00004393,PVD WBbt:0006831,1.0
WBGene00000220,PVD WBbt:0006831,1.0
WBGene00022680,PVD WBbt:0006831,1.0
WBGene00000037,PVD WBbt:0006831,1.0
WBGene00008963,PVD WBbt:0006831,1.0
WBGene00001210,PVD WBbt:0006831,1.0
WBGene00022517,PVD WBbt:0006831,1.0
WBGene00010138,PVD WBbt:0006831,1.0
WBGene00021389,PVD WBbt:0006831,1.0
WBGene00022180,PVD WBbt:0006831,1.0
WBGene00005016,PVD WBbt:0006831,1.0
WBGene00009717,PVD WBbt:0006831,1.0
WBGene00001989,PVD WBbt:0006831,1.0
WBGene00000490,PVD WBbt:0006831,1.0
WBGene00000402,PVD WBbt:0006831,1.0
WBGene00015531,PVD WBbt:0006831,1.0
WBGene00003966,PVD WBbt:0006831,1.0
WBGene00007856,PVD WBbt:0006831,1.0
WBGene00009304,PVD WBbt:0006831,1.0
WBGene00015300,PVD WBbt:0006831,1.0
WBGene00009816,PVD WBbt:0006831,1.0
WBGene00017991,PVD WBbt:0006831,1.0
WBGene00012796,PVD WBbt:0006831,1.0
WBGene00019021,PVD WBbt:0006831,1.0
WBGene00011548,PVD WBbt:0006831,1.0
WBGene00003534,PVD WBbt:0006831,1.0
WBGene00010573,PVD WBbt:0006831,1.0
WBGene00000251,PVD WBbt:0006831,1.0
WBGene00003681,PVD WBbt:0006831,1.0
WBGene00016005,PVD WBbt:0006831,1.0
WBGene00003808,PVD WBbt:0006831,1.0
WBGene00012032,PVD WBbt:0006831,1.0
WBGene00017307,PVD WBbt:0006831,1.0
WBGene00011473,PVD WBbt:0006831,1.0
WBGene00007925,PVD WBbt:0006831,1.0
WBGene00001432,PVD WBbt:0006831,1.0
WBGene00013812,PVD WBbt:0006831,1.0
WBGene00010738,PVD WBbt:0006831,1.0
WBGene00012429,PVD WBbt:0006831,1.0
WBGene00019855,PVD WBbt:0006831,1.0
WBGene00001135,PVD WBbt:0006831,1.0
WBGene00022024,PVD WBbt:0006831,1.0
WBGene00019863,PVD WBbt:0006831,1.0
WBGene00016180,PVD WBbt:0006831,1.0
WBGene00008763,PVD WBbt:0006831,1.0
WBGene00012257,PVD WBbt:0006831,1.0
WBGene00009094,PVD WBbt:0006831,1.0
WBGene00016022,PVD WBbt:0006831,1.0
WBGene00010673,PVD WBbt:0006831,1.0
WBGene00002094,PVD WBbt:0006831,1.0
WBGene00017394,PVD WBbt:0006831,1.0
WBGene00001716,PVD WBbt:0006831,1.0
WBGene00006366,PVD WBbt:0006831,1.0
WBGene00017998,PVD WBbt:0006831,1.0
WBGene00006947,PVD WBbt:0006831,1.0
WBGene00011977,PVD WBbt:0006831,1.0
WBGene00006948,PVD WBbt:0006831,1.0
WBGene00019148,PVD WBbt:0006831,1.0
WBGene00004719,PVD WBbt:0006831,1.0
WBGene00021529,PVD WBbt:0006831,1.0
WBGene00003889,PVD WBbt:0006831,1.0
WBGene00012540,PVD WBbt:0006831,1.0
WBGene00010222,PVD WBbt:0006831,1.0
WBGene00000280,PVD WBbt:0006831,1.0
WBGene00017755,PVD WBbt:0006831,1.0
WBGene00004219,PVD WBbt:0006831,1.0
WBGene00021245,PVD WBbt:0006831,1.0
WBGene00002222,PVD WBbt:0006831,1.0
WBGene00011284,PVD WBbt:0006831,1.0
WBGene00001071,PVD WBbt:0006831,1.0
WBGene00008128,PVD WBbt:0006831,1.0
WBGene00015795,PVD WBbt:0006831,1.0
WBGene00006424,PVD WBbt:0006831,1.0
WBGene00003057,PVD WBbt:0006831,1.0
WBGene00022103,PVD WBbt:0006831,1.0
WBGene00005017,PVD WBbt:0006831,1.0
WBGene00013023,PVD WBbt:0006831,1.0
WBGene00017681,PVD WBbt:0006831,1.0
WBGene00011238,PVD WBbt:0006831,1.0
WBGene00020550,PVD WBbt:0006831,1.0
WBGene00018787,PVD WBbt:0006831,1.0
WBGene00001976,PVD WBbt:0006831,1.0
WBGene00019979,PVD WBbt:0006831,1.0
WBGene00007479,PVD WBbt:0006831,1.0
WBGene00010566,PVD WBbt:0006831,1.0
WBGene00022816,PVD WBbt:0006831,1.0
WBGene00022612,PVD WBbt:0006831,1.0
WBGene00022033,PVD WBbt:0006831,1.0
WBGene00018572,PVD WBbt:0006831,1.0
WBGene00017597,PVD WBbt:0006831,1.0
WBGene00003888,PVD WBbt:0006831,1.0
WBGene00018969,PVD WBbt:0006831,1.0
WBGene00021892,PVD WBbt:0006831,1.0
WBGene00004133,PVD WBbt:0006831,1.0
WBGene00011442,PVD WBbt:0006831,1.0
WBGene00019198,PVD WBbt:0006831,1.0
WBGene00017154,PVD WBbt:0006831,1.0
WBGene00012261,PVD WBbt:0006831,1.0
WBGene00019272,PVD WBbt:0006831,1.0
WBGene00012648,PVD WBbt:0006831,1.0
WBGene00001064,PVD WBbt:0006831,1.0
WBGene00004397,PVD WBbt:0006831,1.0
WBGene00001429,PVD WBbt:0006831,1.0
WBGene00001990,PVD WBbt:0006831,1.0
WBGene00011594,PVD WBbt:0006831,1.0
WBGene00007260,PVD WBbt:0006831,1.0
WBGene00019839,PVD WBbt:0006831,1.0
WBGene00012728,PVD WBbt:0006831,1.0
WBGene00023414,PVD WBbt:0006831,1.0
WBGene00006633,PVD WBbt:0006831,1.0
WBGene00017560,PVD WBbt:0006831,1.0
WBGene00019520,PVD WBbt:0006831,1.0
WBGene00008432,PVD WBbt:0006831,1.0
WBGene00007552,PVD WBbt:0006831,1.0
WBGene00000702,PVD WBbt:0006831,1.0
WBGene00022242,PVD WBbt:0006831,1.0
WBGene00007324,PVD WBbt:0006831,1.0
WBGene00018215,PVD WBbt:0006831,1.0
WBGene00015921,PVD WBbt:0006831,1.0
WBGene00002393,PVD WBbt:0006831,1.0
WBGene00021396,PVD WBbt:0006831,1.0
WBGene00003523,PVD WBbt:0006831,1.0
WBGene00003886,ASJ WBbt:0005667,1.0
WBGene00019641,ASJ WBbt:0005667,1.0
WBGene00000485,ASJ WBbt:0005667,1.0
WBGene00010138,ASJ WBbt:0005667,1.0
WBGene00011261,ASJ WBbt:0005667,1.0
WBGene00001075,ASJ WBbt:0005667,1.0
WBGene00007490,ASJ WBbt:0005667,1.0
WBGene00001676,ASJ WBbt:0005667,1.0
WBGene00016397,ASJ WBbt:0005667,1.0
WBGene00006525,ASJ WBbt:0005667,1.0
WBGene00003889,ASJ WBbt:0005667,1.0
WBGene00003657,ASJ WBbt:0005667,1.0
WBGene00006526,ASJ WBbt:0005667,1.0
WBGene00018727,ASJ WBbt:0005667,1.0
WBGene00010898,ASJ WBbt:0005667,1.0
WBGene00004372,SMD WBbt:0005353,1.0
WBGene00001612,SMD WBbt:0005353,1.0
WBGene00000037,SMD WBbt:0005353,1.0
WBGene00006424,SMD WBbt:0005353,1.0
WBGene00006614,SMD WBbt:0005353,1.0
WBGene00002243,SMD WBbt:0005353,1.0
WBGene00003886,CEP WBbt:0005244,1.0
WBGene00001400,CEP WBbt:0005244,1.0
WBGene00006643,CEP WBbt:0005244,1.0
WBGene00000484,CEP WBbt:0005244,1.0
WBGene00003657,CEP WBbt:0005244,1.0
WBGene00008128,CEP WBbt:0005244,1.0
WBGene00003886,IL2VL WBbt:0004538,1.0
WBGene00000476,IL2VL WBbt:0004538,1.0
WBGene00000037,IL2VL WBbt:0004538,1.0
WBGene00012137,IL2VL WBbt:0004538,1.0
WBGene00000484,IL2VL WBbt:0004538,1.0
WBGene00003889,IL2VL WBbt:0004538,1.0
WBGene00008128,IL2VL WBbt:0004538,1.0
WBGene00003886,AWCL WBbt:0003827,1.0
WBGene00019641,AWCL WBbt:0003827,1.0
WBGene00001135,AWCL WBbt:0003827,1.0
WBGene00006525,AWCL WBbt:0003827,1.0
WBGene00003889,AWCL WBbt:0003827,1.0
WBGene00006526,AWCL WBbt:0003827,1.0
WBGene00018727,AWCL WBbt:0003827,1.0
WBGene00010898,AWCL WBbt:0003827,1.0
WBGene00007260,AWCL WBbt:0003827,1.0
WBGene00003886,PQR WBbt:0004096,1.0
WBGene00012116,PQR WBbt:0004096,1.0
WBGene00000485,PQR WBbt:0004096,1.0
WBGene00003018,PQR WBbt:0004096,1.0
WBGene00000037,PQR WBbt:0004096,1.0
WBGene00001210,PQR WBbt:0004096,1.0
WBGene00001556,PQR WBbt:0004096,1.0
WBGene00003966,PQR WBbt:0004096,1.0
WBGene00001135,PQR WBbt:0004096,1.0
WBGene00006525,PQR WBbt:0004096,1.0
WBGene00000484,PQR WBbt:0004096,1.0
WBGene00020490,PQR WBbt:0004096,1.0
WBGene00001677,ADL WBbt:0005661,1.0
WBGene00003886,ADL WBbt:0005661,1.0
WBGene00019641,ADL WBbt:0005661,1.0
WBGene00000485,ADL WBbt:0005661,1.0
WBGene00006620,ADL WBbt:0005661,1.0
WBGene00011261,ADL WBbt:0005661,1.0
WBGene00007490,ADL WBbt:0005661,1.0
WBGene00001135,ADL WBbt:0005661,1.0
WBGene00016397,ADL WBbt:0005661,1.0
WBGene00001667,ADL WBbt:0005661,1.0
WBGene00003889,ADL WBbt:0005661,1.0
WBGene00001673,ADL WBbt:0005661,1.0
WBGene00018727,ADL WBbt:0005661,1.0
WBGene00020490,ADL WBbt:0005661,1.0
WBGene00010898,ADL WBbt:0005661,1.0
WBGene00013281,ADL WBbt:0005661,1.0
WBGene00001668,ADL WBbt:0005661,1.0
WBGene00003886,postdeirid sensillum WBbt:0005471,1.0
WBGene00001475,postdeirid sensillum WBbt:0005471,1.0
WBGene00000485,postdeirid sensillum WBbt:0005471,1.0
WBGene00006643,postdeirid sensillum WBbt:0005471,1.0
WBGene00000484,postdeirid sensillum WBbt:0005471,1.0
WBGene00000241,postdeirid sensillum WBbt:0005471,1.0
WBGene00004224,postdeirid sensillum WBbt:0005471,1.0
WBGene00003886,IL2VR WBbt:0004537,1.0
WBGene00000476,IL2VR WBbt:0004537,1.0
WBGene00000037,IL2VR WBbt:0004537,1.0
WBGene00012137,IL2VR WBbt:0004537,1.0
WBGene00000484,IL2VR WBbt:0004537,1.0
WBGene00003889,IL2VR WBbt:0004537,1.0
WBGene00008128,IL2VR WBbt:0004537,1.0
WBGene00003886,posterior lateral ganglion WBbt:0005465,1.0
WBGene00001475,posterior lateral ganglion WBbt:0005465,1.0
WBGene00000485,posterior lateral ganglion WBbt:0005465,1.0
WBGene00001210,posterior lateral ganglion WBbt:0005465,1.0
WBGene00006643,posterior lateral ganglion WBbt:0005465,1.0
WBGene00003808,posterior lateral ganglion WBbt:0005465,1.0
WBGene00001135,posterior lateral ganglion WBbt:0005465,1.0
WBGene00000484,posterior lateral ganglion WBbt:0005465,1.0
WBGene00003889,posterior lateral ganglion WBbt:0005465,1.0
WBGene00000241,posterior lateral ganglion WBbt:0005465,1.0
WBGene00008128,posterior lateral ganglion WBbt:0005465,1.0
WBGene00004224,posterior lateral ganglion WBbt:0005465,1.0
WBGene00000062,posterior lateral ganglion WBbt:0005465,1.0
WBGene00002243,posterior lateral ganglion WBbt:0005465,1.0
WBGene00000255,excretory duct cell WBbt:0004540,1.0
WBGene00006956,excretory duct cell WBbt:0004540,1.0
WBGene00000220,excretory duct cell WBbt:0004540,1.0
WBGene00000902,excretory duct cell WBbt:0004540,1.0
WBGene00012261,excretory duct cell WBbt:0004540,1.0
WBGene00013457,excretory duct cell WBbt:0004540,1.0
WBGene00002393,excretory duct cell WBbt:0004540,1.0
WBGene00000953,ASE WBbt:0005663,1.0
